"Land

";Regierungsbezirk;"Statistische Kennziffer und Zulassungsbezirk
";Insgesamt;Nach Kraftstoffarten;;;;;;;Nach Emissionsgruppen;;;;;;;;;;Darunter dieselangetriebene Pkw nach Emissionsgruppen;;;;;;;;;
;;;;Benzin;Diesel;"Gas
(einschl.
bivalent)";"Hybrid 
insgesamt";"darunter
Plug-in-Hybrid";Elektro (BEV);sonstige;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;"darunter
Euro 6d";"darunter
Euro 6d-temp";sonstige;"schadstoff-
reduzierte 
insgesamt";Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6;"darunter
Euro 6d";"darunter
Euro 6d-temp";sonstige;"schadstoffred.
mit Diesel-
antrieb insgesamt"
;;09662  SCHWEINFURT,STADT;29202;17350;10482;266;910;372;191;3;279;1525;1955;7286;6781;10739;660;3397;274;28839;39;262;826;1551;3133;4601;193;1299;29;10441
;;09663  WUERZBURG,STADT;65001;40639;21308;694;1776;568;568;16;815;3376;3811;14514;15469;24808;1588;8001;916;63709;101;652;1564;2836;6681;9245;452;2758;104;21183
;;09671  ASCHAFFENBURG;118876;77023;37955;892;2209;692;777;20;1206;6002;7276;27874;29895;43743;1786;12773;1169;117165;111;1017;2821;5533;12932;15267;441;3666;105;37786
;;09672  BAD KISSINGEN;71189;41851;27503;622;792;204;407;14;691;3616;4580;18475;19669;22612;684;5545;681;70324;137;804;2253;4391;10058;9631;200;1721;121;27395
;;09673  RHOEN-GRABFELD;55122;30401;22801;459;726;210;721;14;461;2644;3615;14265;15669;17002;494;4426;926;54582;67;668;1798;3686;8638;7807;143;1585;76;22740
;;09674  HASSBERGE;58893;33055;24318;583;577;187;345;15;509;3120;3896;15403;16009;18717;503;4685;559;58213;79;783;2039;4020;8695;8531;166;1647;78;24225
;;09675  KITZINGEN;62273;38042;22277;517;1036;263;390;11;680;3969;4497;16644;16096;18859;680;5028;626;61371;94;830;2088;3927;7713;7428;211;1671;83;22163
;;09676  MILTENBERG;86895;53267;30752;623;1868;476;370;15;807;4573;5744;21608;22123;30311;2475;8414;629;85795;95;878;2472;4956;10349;11769;1180;2779;99;30618
;;09677  MAIN-SPESSART;86049;52532;30967;788;1294;309;450;18;839;4590;5536;21299;22905;28983;1248;8138;704;84856;112;975;2550;5134;11113;10872;382;2364;87;30843
;;09678  SCHWEINFURT;79033;48829;27810;745;1102;303;522;25;785;4354;5456;21222;21498;23871;742;6023;832;78018;130;1053;2527;4655;10227;8958;178;1689;124;27674
;;09679  WUERZBURG;107102;67938;35359;1108;1780;472;897;20;1020;5363;6644;26373;28134;36651;1277;10169;1298;105483;148;1092;3001;5660;12505;12594;278;2973;170;35170
;RB ZUSAMMEN;;862495;528685;304916;7661;15084;4455;5972;177;8555;45405;55731;214927;224160;292678;13231;81815;9078;850534;1162;9362;24912;48277;106107;112616;4100;25856;1118;303554
;RB SCHWABEN                 ;09761  AUGSBURG,STADT;139358;90654;42593;1401;3881;964;797;32;1323;5853;7899;31656;32482;56849;3849;17455;1228;137290;151;1028;3070;6130;13004;18780;863;5207;181;42344
;;09762  KAUFBEUREN,STADT;25482;16707;7923;175;517;109;157;3;221;1000;1427;5827;6508;9922;337;2902;229;25134;41;223;654;1183;2728;3005;64;696;20;7854
;;09763  KEMPTEN(ALLGAEU),STADT;40077;24787;13848;229;902;276;305;6;292;1431;2007;8545;10094;16802;946;5281;462;39633;59;347;920;1774;4283;6342;218;1853;67;13792
;;09764  MEMMINGEN,STADT;27081;16704;9557;158;494;141;166;2;225;1042;1511;6323;6777;10601;547;3210;233;26712;33;207;690;1389;3041;4142;154;1163;22;9524
;;09771  AICHACH-FRIEDBERG;88078;55705;29575;646;1597;353;543;12;951;4142;5179;20544;23189;31833;1436;8734;837;86675;120;962;2353;4535;10316;11035;343;2500;96;29417
;;09772  AUGSBURG;168234;110067;52302;1093;3761;912;989;22;1691;7270;9392;37404;42838;65245;3733;18554;1564;165404;221;1402;4104;7431;17887;20697;740;4913;220;51962
;;09773  DILLINGEN A.D.DONAU;66121;41145;23129;422;1093;258;317;15;581;3233;4297;17141;17964;21446;808;5305;485;65147;56;707;1882;3934;8384;7968;202;1495;62;22993
;;09774  GUENZBURG;85301;51806;31461;456;1149;350;417;12;765;3575;4890;20854;23363;30036;1110;7921;734;84217;77;698;2237;4966;11245;12017;369;2539;99;31339
;;09775  NEU-ULM;111254;72160;35968;658;1820;635;627;21;923;4781;5980;27522;28474;40955;2073;11291;905;109540;80;884;2595;5718;12162;14231;592;3287;94;35764
;;09776  LINDAU (BODENSEE);52921;33690;17800;277;782;252;363;9;569;2662;3357;12939;13853;17893;598;4769;591;51864;106;687;1642;2731;6255;6148;153;1301;92;17661
;;09777  OSTALLGAEU;93138;57460;32938;702;1381;370;641;16;897;4093;5576;21582;25252;33239;1151;9250;1126;91765;163;1135;2898;4835;11361;12172;325;2923;182;32746
;;09778  UNTERALLGAEU;100174;61677;36084;621;1267;311;504;21;1053;4900;6093;25262;27391;33037;990;8796;900;98636;149;1083;2940;6043;12954;12637;261;2916;105;35911
;;09779  DONAU-RIES;92797;55679;34241;582;1752;440;535;8;900;4895;6142;23467;25001;30342;1614;7971;857;91604;132;1142;3041;5831;11998;11792;549;2586;129;34065
;;09780  OBERALLGAEU;102701;63518;36595;472;1396;410;703;17;1022;4005;5634;22208;27969;38966;1568;11076;1297;101101;174;1226;3026;4795;12739;14216;432;3475;234;36410
;RB ZUSAMMEN;;1192717;751759;404014;7892;21792;5781;7064;196;11413;52882;69384;281274;311155;437166;20760;122515;11448;1174722;1562;11731;32052;61295;138357;155182;5265;36854;1603;401782
BAYERN INSGESAMT;;;8170101;5021392;2849085;49993;188672;52070;59549;1410;80074;362552;456604;1821762;2074775;3155298;162646;965749;95162;8046227;10606;79555;212528;404320;953322;1163670;45183;305419;11486;2835487
BERLIN                    ;;11000  BERLIN;1234645;890077;280762;14667;39658;9112;9085;396;15515;71975;83238;305714;270994;456356;21080;139244;12055;1215847;1254;9639;24400;39889;79958;121543;3905;33062;1131;277814
BERLIN INSGESAMT;;;1234645;890077;280762;14667;39658;9112;9085;396;15515;71975;83238;305714;270994;456356;21080;139244;12055;1215847;1254;9639;24400;39889;79958;121543;3905;33062;1131;277814
BRANDENBURG;;12051  BRANDENBURG/HAVEL,STADT;34783;24994;8672;218;727;153;158;14;262;1803;2317;8995;8729;12085;559;3538;265;34456;25;294;777;1229;2917;3353;103;797;32;8627
;;12052  COTTBUS, STADT;49001;35799;11664;314;1032;175;170;22;457;2566;3108;12845;12379;16770;776;4709;297;48422;45;346;1069;1630;3941;4561;131;1105;38;11630
;;12053  FRANKFURT/ODER,STADT;28439;21256;6260;308;514;103;85;16;223;1388;1749;7023;7222;10426;447;2895;192;28223;22;172;517;807;2164;2547;87;582;18;6247
;;12054  POTSDAM,STADT;76867;52977;20744;794;1842;533;479;31;673;3413;4339;17948;19602;29269;1405;8577;641;75885;91;619;1578;2726;6922;8616;328;2084;68;20620
;;12060  BARNIM;107682;75452;28342;1298;2049;421;506;35;1064;6010;7365;27172;27246;36415;1217;10317;816;106088;129;1129;2804;4144;9438;10419;250;2273;101;28164
;;12061  DAHME-SPREEWALD;105550;70774;30689;1307;2283;489;460;37;1120;6080;7203;26129;26416;36500;1691;9999;703;104151;131;1065;2824;4495;10242;11673;441;2561;74;30504
;;12062  ELBE-ELSTER;63568;43049;18834;550;919;125;182;34;904;4542;5037;17514;15913;18388;693;4744;380;62678;82;768;1856;3096;6455;6461;154;1324;52;18770
;;12063  HAVELLAND;94847;65284;26179;940;1942;333;472;30;868;5140;6530;24303;23957;32235;1321;8730;714;93747;98;951;2461;3963;8980;9482;248;1956;86;26021
;;12064  MAERKISCH-ODERLAND;118733;82982;31816;1305;2173;411;415;42;1325;6875;8191;29994;29433;39674;1431;10932;1039;116531;145;1308;3081;4619;10522;11787;312;2568;148;31610
;;12065  OBERHAVEL;124842;87353;32940;1481;2416;484;621;31;1454;6940;8418;31603;31281;41345;1483;10937;1064;122105;167;1245;3058;5047;11213;11838;305;2434;123;32691
;;12066  OBERSPREEWALD-LAUSITZ;65703;45143;18944;489;987;131;108;32;797;3856;4540;16761;16943;21548;746;5922;285;64730;64;629;1651;2694;6525;7278;167;1666;46;18887
;;12067  ODER-SPREE;108044;74898;30140;1058;1547;306;367;34;1079;5818;7302;27050;27809;36879;1034;9929;791;106728;105;1053;2720;4122;10304;11586;244;2526;104;29994
;;12068  OSTPRIGNITZ-RUPPIN;58893;38395;19069;612;631;157;164;22;567;3435;4364;16346;15456;17484;609;4793;394;58046;79;774;1938;3148;6646;6305;157;1338;73;18963
;;12069  POTSDAM-MITTELMARK;130045;85763;40117;1204;2198;579;721;42;1288;6409;8114;31366;33712;45947;1659;12609;1063;127899;156;1362;3523;5880;13697;15144;401;3392;103;39865
;;12070  PRIGNITZ;45955;29885;14970;338;632;164;116;14;506;2804;3338;12765;11975;13668;473;3793;266;45322;63;531;1407;2358;5331;5171;151;1123;44;14905
;;12071  SPREE-NEISSE;70989;50568;18844;490;878;144;182;27;859;4515;5123;19633;18313;20897;676;5591;531;69871;72;713;1935;2950;6616;6404;144;1399;63;18753
;;12072  TELTOW-FLAEMING;104826;70469;30944;1158;1783;458;446;26;1197;5938;6823;26148;26835;35465;1354;9746;707;103113;114;1111;2717;4484;10600;11653;365;2711;83;30762
;;12073  UCKERMARK;68347;47743;18796;566;1038;160;183;21;567;3789;5007;18778;17996;21052;734;5441;349;67538;74;700;1808;2818;6647;6616;126;1284;50;18713
BRANDENBURG INSGESAMT;;;1457114;1002784;407964;14430;25591;5326;5835;510;15210;81321;98868;372373;371217;486047;18308;133202;10497;1435533;1662;14770;37724;60210;139160;150894;4114;33123;1306;405726
BREMEN;;04011  BREMEN, STADT;246042;161717;74623;2480;5881;1796;1297;44;2896;12910;16671;62223;55945;88239;5394;26841;2151;241035;363;2176;6116;11665;22050;31352;1536;8884;408;74130
;;04012  BREMERHAVEN,STADT;51793;34677;15247;564;1079;215;212;14;330;2469;3589;14053;12745;17928;723;5390;321;51435;47;434;1392;2654;4991;5631;175;1458;40;15189
BREMEN INSGESAMT;;;297835;196394;89870;3044;6960;2011;1509;58;3226;15379;20260;76276;68690;106167;6117;32231;2472;292470;410;2610;7508;14319;27041;36983;1711;10342;448;89319
HAMBURG                     ;;02000  HAMBURG;805780;520882;248828;5344;23541;7332;7035;150;9726;38494;46021;174080;174211;337463;22304;123005;10465;790460;1690;8237;19046;31227;64814;120548;5868;46091;1658;247220
HAMBURG INSGESAMT;;;805780;520882;248828;5344;23541;7332;7035;150;9726;38494;46021;174080;174211;337463;22304;123005;10465;790460;1690;8237;19046;31227;64814;120548;5868;46091;1658;247220
HESSEN;RB DARMSTADT                ;06411  DARMSTADT,STADT;73160;47670;21844;700;2225;735;708;13;908;3940;4526;16745;15763;28921;1656;9378;882;71685;73;538;1482;2930;5863;10715;446;3320;74;21675
;;06412  FRANKFURT AM MAIN,STADT;342431;203620;119615;2325;14491;5162;2304;76;3454;14047;16960;66755;64280;166453;11193;65463;3267;335216;148;1725;5790;12877;25323;72982;4078;27594;183;119028
;;06413  OFFENBACH AM MAIN,STADT;57906;36651;18479;483;1845;500;415;33;718;3145;4015;14213;12330;22081;1090;7002;556;57058;43;367;1380;2787;5076;8721;251;2355;32;18406
;;06414  WIESBADEN,STADT;173522;117321;47347;1160;5388;2099;2276;30;1467;6554;8333;33392;33176;84938;24574;22808;2571;170431;89;742;2722;6065;12632;24786;3143;7492;83;47119
;;06431  BERGSTRASSE;175663;117641;51841;1346;3683;970;1124;28;2092;10022;11448;42576;42342;62662;3450;18031;1572;172714;216;1549;4282;7956;17279;19988;783;4593;159;51429
;;06432  DARMSTADT-DIEBURG;190415;129748;52876;1854;4678;1254;1233;26;2115;10008;11784;44462;45259;71492;3366;22103;1816;186936;211;1464;4094;7662;16813;22051;684;6133;207;52502
;;06433  GROSS-GERAU;157187;105833;45718;1421;3075;963;1118;22;1606;7776;10312;39732;35387;58717;4492;17379;1552;155082;123;1082;3518;7273;13810;19585;1373;4901;153;45544
;;06434  HOCHTAUNUSKREIS;162920;106287;48719;979;5336;1352;1545;54;1742;6490;7619;30639;35445;75826;5747;29883;1966;159727;106;847;2750;5292;13814;25612;1492;9335;111;48532
;;06435  MAIN-KINZIG-KREIS;261411;172126;80081;1940;5976;1124;1238;50;2723;13075;15945;62905;65066;95631;3987;27110;2087;257432;263;1957;5932;12514;26859;31953;830;7176;259;79737
;;06436  MAIN-TAUNUS-KREIS;175147;113552;52918;873;6764;1246;1012;28;1565;6525;7519;32430;36111;85790;7063;35872;1420;171360;81;745;2460;5445;13204;30687;1719;12730;107;52729
;;06437  ODENWALDKREIS;62857;41580;19060;580;1299;289;334;4;689;3669;4566;15546;15550;21469;817;5905;504;61993;77;680;1725;3146;6523;6709;164;1343;73;18933
;;06438  OFFENBACH;217586;147096;62287;1645;5419;1307;1103;36;2622;10728;12633;49839;49980;84724;3820;25969;1648;212174;162;1223;4050;8556;18650;29131;1018;8104;148;61920
;;06439  RHEINGAU-TAUNUS-KREIS;122835;83118;35263;964;2525;752;934;31;1296;5653;6953;27738;30817;46746;1642;13846;1329;120532;114;873;2486;5066;11979;14420;361;3634;119;35057
;;06440  WETTERAUKREIS;193975;128280;58902;1290;4343;1158;1129;31;2167;9509;11578;45842;47505;72780;3052;21503;1637;191018;194;1427;4471;8477;19644;24199;758;5705;172;58584
;RB ZUSAMMEN;;2367015;1550523;714950;17560;67047;18911;16473;462;25164;111141;134191;522814;529011;978230;75949;322252;22807;2323358;1900;15219;47142;96046;207469;341539;17100;104415;1880;711195
;RB GIESSEN                  ;06531  GIESSEN;156152;100424;49811;1531;3376;830;975;35;1641;7840;9342;38220;39002;56360;2620;16179;1248;153653;173;1283;3645;7726;16759;19795;619;4650;85;49466
;;06532  LAHN-DILL-KREIS;164711;107566;52612;1190;2597;700;711;35;1647;7949;9931;39639;41486;59872;2246;17179;1229;161753;178;1332;4058;8087;18023;20484;547;4690;173;52335
;;06533  LIMBURG-WEILBURG;112984;73274;35707;1092;2206;573;677;28;1069;5330;6524;26888;28327;42153;1568;12431;1006;111297;106;811;2375;5213;12167;14800;369;3545;90;35562
;;06534  MARBURG-BIEDENKOPF;144035;95995;43895;1176;2131;500;819;19;1303;6750;8083;34702;37803;52064;2195;13962;1244;141949;157;1106;3171;6747;15536;16797;487;3512;142;43656
;;06535  VOGELSBERGKREIS;72608;46364;24298;547;1076;215;308;15;728;3903;4751;18500;18878;24180;844;6309;518;71458;93;783;2022;3889;8692;8605;204;1736;63;24147
;RB ZUSAMMEN;;650490;423623;206323;5536;11386;2818;3490;132;6388;31772;38631;157949;165496;234629;9473;66060;5245;640110;707;5315;15271;31662;71177;80481;2226;18133;553;205166
;RB KASSEL                   ;06611  KASSEL,STADT;91217;59003;28532;946;2066;658;656;14;918;4615;5596;21989;20929;34818;1857;11329;911;89776;109;790;2309;4383;8370;12264;529;3470;105;28330
;;06631  FULDA;143848;90550;49252;1002;2232;536;785;27;1327;7116;8715;35318;37751;50475;1913;13876;1255;141957;163;1383;3866;7471;16911;19077;564;4307;154;49025
;;06632  HERSFELD-ROTENBURG;79593;50632;27056;730;831;245;325;19;732;4484;5060;20873;21071;25790;783;6565;599;78609;89;774;2186;4201;9727;9862;224;1966;90;26929
;;06633  KASSEL, LAND;151541;102339;44275;1510;2401;689;984;32;1415;7820;8594;35018;37431;57767;2371;17737;1384;149429;191;1505;3757;6491;14863;17024;540;3926;152;43983
;;06634  SCHWALM-EDER-KREIS;119843;77630;38370;1428;1689;405;703;23;1085;6426;7499;29660;30112;42552;1452;12074;1052;118386;146;1187;3324;6054;13193;14127;309;2989;124;38155
;;06635  WALDECK-FRANKENBERG;105512;67254;35251;1100;1276;311;616;15;1242;5316;6286;25817;27764;36319;1214;9703;1095;103839;146;1025;2757;5495;12409;13097;293;2883;149;35078
;;06636  WERRA-MEISSNER-KREIS;63148;40555;20980;645;686;194;268;14;653;3799;4283;16107;16225;20855;658;5520;492;62414;110;722;1847;3223;7363;7519;140;1449;103;20887
;RB ZUSAMMEN;;754702;487963;243716;7361;11181;3038;4337;144;7372;39576;46033;184782;191283;268576;10248;76804;6788;744410;954;7386;20046;37318;82836;92970;2599;20990;877;242387
HESSEN INSGESAMT;;;3772207;2462109;1164989;30457;89614;24767;24300;738;38924;182489;218855;865545;885790;1481435;95670;465116;34840;3707878;3561;27920;82459;165026;361482;514990;21925;143538;3310;1158748
MECKLENBURG-VORPOMMERN;;13003  ROSTOCK, STADT;86269;59586;24016;655;1674;355;296;42;467;3280;4531;20432;23306;33089;1392;10090;473;85578;77;765;1737;3024;8023;10180;356;2731;73;23879
;;13004  SCHWERIN, STADT;44767;29958;13296;362;975;200;154;22;280;1698;2510;10794;11922;17063;878;5242;244;44511;52;388;1003;1727;4573;5477;179;1474;31;13251
;;13071  MECKLENBURGISCHE SEENPLA.;145959;94503;48083;938;2097;345;296;42;1132;7072;9917;38272;39332;47944;1981;12765;839;144508;177;1772;4399;7305;16836;17262;531;3604;160;47911
;;13072  ROSTOCK;127594;79026;45400;859;1858;387;405;46;939;5313;7698;30874;35190;45415;1445;12677;984;126413;159;1355;3720;6344;16006;17530;423;3887;144;45258
;;13073  VORPOMMERN-RUEGEN;124801;81150;40689;762;1798;313;368;34;857;5307;7750;30623;34394;43761;1493;11867;785;123477;131;1420;3614;5656;14216;15375;371;3170;109;40521
;;13074  NORDWESTMECKLENBURG;91362;57880;31281;842;1057;216;284;18;618;3958;5729;22426;25592;31482;1078;8522;632;90437;114;1047;2687;4437;11237;11545;268;2469;93;31160
;;13075  VORPOMMERN-GREIFSWALD;126539;84657;38596;827;1820;288;595;44;985;6214;8473;33230;34262;41336;1345;10990;1011;125511;151;1343;3553;5712;13572;14022;331;2796;107;38460
;;13076  LUDWIGSLUST-PARCHIM;129311;80082;46456;1126;1320;214;273;54;1037;6066;8947;34509;36094;40277;1052;10233;875;127805;179;1583;4385;7367;16683;15944;258;3085;155;46296
MECKLENBURG-VORPOMMERN INSGESAMT;;;876602;566842;287817;6371;12599;2318;2671;302;6315;38908;55555;221160;240092;300367;10664;82386;5843;868240;1040;9673;25098;41572;101146;107335;2717;23216;872;286736
NIEDERSACHSEN;RB BRAUNSCHWEIG             ;03101  BRAUNSCHWEIG,STADT;142933;88121;46923;1288;3855;1413;2725;21;1373;6319;6436;28374;31727;61129;3816;24639;5420;140778;184;1161;2750;5208;12616;24151;1183;11077;632;46702
;;03102  SALZGITTER,STADT;56426;36865;18010;702;660;167;182;7;607;3141;3806;15314;14509;18079;591;4821;355;55811;68;570;1600;3231;6374;6039;119;1334;64;17946
;;03103  WOLFSBURG,STADT;138120;75938;42950;529;9203;5580;9495;5;940;2921;2461;12585;15327;92924;16096;59084;9804;136962;154;578;1383;2669;5837;32107;2435;23689;119;42847
;;03151  GIFHORN;109243;66458;39809;989;1332;340;642;13;1071;6002;6016;24521;29020;40100;880;11293;893;107623;181;1504;3479;6211;13560;14558;158;3150;91;39584
;;03153  GOSLAR;80792;53253;25359;699;1164;290;305;12;789;3952;4740;19142;21013;29615;1096;8238;578;79829;97;692;2001;3661;8799;9854;273;2235;109;25213
;;03154  HELMSTEDT;56367;35840;18989;536;639;217;358;5;651;3172;3098;12421;14595;21186;656;5959;521;55644;84;651;1602;2601;6457;7393;157;1607;66;18854
;;03155  NORTHEIM;88331;58119;27981;762;1039;321;410;20;1034;5109;5647;22082;21951;30183;1186;8981;855;86861;140;905;2454;4406;9432;10329;396;2553;173;27839
;;03157  PEINE;85701;56772;26477;1062;931;321;448;11;838;5262;5500;22589;22174;27498;749;7498;683;84544;94;947;2327;4549;9323;8980;177;1796;89;26309
;;03158  WOLFENBUETTEL;75648;50284;23187;791;909;234;462;15;806;4177;4451;18093;20121;26215;770;7254;755;74618;112;822;1972;3497;8381;8190;160;1692;107;23081
;;03159  GÖTTINGEN;185198;121816;57823;1598;2961;819;973;27;2318;10265;11394;45606;45952;64536;2449;18299;1896;181967;299;2004;4980;8934;19179;21670;590;5107;399;57465
;RB ZUSAMMEN;;1018759;643466;327508;8956;22693;9702;16000;136;10427;50320;53549;220727;236389;411465;28289;156066;21760;1004637;1413;9834;24548;44967;99958;143271;5648;54240;1849;325840
;RB HANNOVER                 ;03241  HANNOVER;592055;394736;176009;5982;11579;3230;3616;133;6731;33039;36471;145602;140553;216034;9226;66082;5462;583892;699;5100;13952;26057;54115;74487;2650;21123;750;175160
;;03251  DIEPHOLZ;142595;90995;47188;1415;2273;561;690;34;1320;7342;9699;37139;37321;46706;1986;12463;1140;140667;206;1581;4241;7682;16568;16429;525;3464;204;46911
;;03252  HAMELN-PYRMONT;93108;63658;26683;921;1325;365;504;17;1212;5824;6611;24268;22628;29079;1033;7981;1074;90696;156;1003;2609;4517;9087;8887;203;1958;217;26476
;;03254  HILDESHEIM;162541;110689;47197;1458;2360;618;811;26;1654;8733;9886;41239;41569;56040;1759;15598;1260;160381;245;1604;3953;7376;16209;17360;356;4025;174;46921
;;03255  HOLZMINDEN;45388;30675;13579;505;456;136;165;8;675;2813;3140;11296;10664;15307;610;4251;531;44426;110;472;1264;2176;4363;4995;200;1053;107;13487
;;03256  NIENBURG(WESER);78373;48845;26784;977;1281;268;469;17;816;5233;5817;21315;20381;23020;824;5948;751;77333;139;1012;2618;4636;9512;8584;184;1743;123;26624
;;03257  SCHAUMBURG;102672;69531;29898;1169;1454;307;599;21;1236;6482;7214;27002;25708;32225;1070;8609;883;100750;147;1068;2780;4993;10447;10136;203;2164;119;29690
;RB ZUSAMMEN;;1216732;809129;367338;12427;20728;5485;6854;256;13644;69466;78838;307861;298824;418411;16508;120932;11101;1198145;1702;11840;31417;57437;120301;140878;4321;35530;1694;365269
;RB LUENEBURG                ;03351  CELLE;110988;70151;37830;1038;1479;454;466;24;1077;6591;7682;27961;28590;36838;1032;10913;860;109599;218;1283;3408;5809;13073;13654;254;3430;172;37617
;;03352  CUXHAVEN;127165;79379;43998;1567;1774;391;422;25;1089;6808;8991;32833;33459;41406;1283;10980;862;125448;201;1685;4150;7246;15787;14534;315;2822;198;43801
;;03353  HARBURG;168871;105764;57108;1438;3339;764;1182;40;1737;8149;9975;37770;43370;62636;2533;18062;1957;165594;362;2060;4846;7925;19312;21855;558;5228;348;56708
;;03354  LUECHOW-DANNENBERG;31309;18317;11861;671;322;117;135;3;418;2536;2883;8820;7781;8184;221;2202;292;30914;97;722;1469;2214;3911;3246;59;678;83;11742
;;03355  LUENEBURG;105725;65848;36463;907;1786;574;710;11;1053;5419;6840;25121;27243;37448;1887;10653;1166;104290;248;1411;3316;5472;12444;13174;327;3225;206;36271
;;03356  OSTERHOLZ;73658;48321;23082;904;880;298;456;15;703;3955;4951;19208;19161;24089;832;6247;644;72711;129;821;2020;3621;8185;8076;260;1574;77;22929
;;03357  ROTENBURG(WUEMME);114076;63956;46753;1168;1639;407;541;19;985;6561;7446;28739;29546;38606;1929;10672;865;112748;186;1635;3849;6972;15324;18408;908;4586;134;46508
;;03358  HEIDEKREIS;89327;54082;32816;994;1055;299;370;10;982;5379;6438;23316;23025;27421;843;7409;764;87325;172;1248;3016;5309;11464;11226;270;2269;168;32603
;;03359  STADE;126978;80482;42630;987;2179;525;679;21;1120;6423;7884;30957;33337;44518;1808;12305;1107;125346;228;1615;3678;6450;14809;15415;461;3314;168;42363
;;03360  UELZEN;57421;36913;19021;429;796;326;255;7;567;3357;3801;14589;14632;19344;653;5690;437;56727;107;789;1888;3011;6482;6518;125;1585;104;18899
;;03361  VERDEN;87441;55584;29316;862;1243;337;419;17;824;4305;5296;22256;23151;29667;1211;8329;672;86171;119;837;2320;4515;10255;11014;383;2527;91;29151
;RB ZUSAMMEN;;1092959;678797;380878;10965;16492;4492;5635;192;10555;59483;72187;271570;283295;370157;14232;103462;9626;1076873;2067;14106;33960;58544;131046;137120;3920;31238;1749;378592
;RB WESER-EMS                ;03401  DELMENHORST,STADT;42676;29178;11875;510;938;189;167;8;300;2219;3027;11685;10409;14157;762;3893;262;42059;35;347;1120;2052;4163;4081;153;854;27;11825
;;03402  EMDEN,STADT;25154;16799;7606;326;289;98;130;4;180;1145;1516;6479;6265;9128;280;2640;196;24909;36;239;645;1112;2452;3051;61;759;35;7570
;;03403  OLDENBURG(OLDENB),STADT;89871;55561;30434;1325;1960;710;569;22;970;4488;5418;21026;21943;33393;1666;9648;895;88133;175;890;2236;4234;9845;12644;463;3336;136;30160
;;03404  OSNABRUECK,STADT;86296;54885;27577;911;2269;652;642;12;892;4388;5122;20805;19328;33591;1844;10668;862;84988;72;611;1841;3850;7610;13345;561;4354;94;27423
;;03405  WILHELMSHAVEN,STADT;40499;28408;10877;553;533;90;118;10;321;2196;2964;10703;9952;13771;659;3727;201;40108;69;327;1007;1683;3843;3850;109;777;38;10817
;;03451  AMMERLAND;81232;49335;29419;1040;996;297;419;23;724;4047;5180;19858;21584;27790;884;7362;627;79810;154;1017;2409;4437;10389;10733;289;2254;92;29231
;;03452  AURICH;118528;74317;40393;2009;1213;345;582;14;1050;6699;8119;31387;30952;37947;1206;9758;981;117135;205;1554;3682;6519;14337;13678;282;2509;174;40149
;;03453  CLOPPENBURG;103016;50689;49702;1234;976;330;403;12;757;5001;7344;27301;29271;31005;869;7499;667;101346;136;1491;4072;8879;18239;16434;392;2985;99;49350
;;03454  EMSLAND;204671;106148;92437;2639;2528;777;902;17;1324;7992;12087;49943;58720;70918;1910;18744;1438;202422;240;1989;6234;14215;33955;35235;701;7785;209;92077
;;03455  FRIESLAND;66991;42289;22389;1079;916;297;301;17;646;3890;4752;17053;17081;22072;778;5870;535;66029;124;892;2071;3385;7851;7793;210;1474;104;22220
;;03456  GRAFSCHAFT BENTHEIM;85990;42753;39425;1813;1209;401;778;12;619;3457;5459;20647;24289;29680;934;7704;960;85111;103;800;2759;6480;14431;14637;349;3076;61;39271
;;03457  LEER;104851;62549;38947;1834;1046;324;459;16;871;6031;8088;29005;27395;31469;925;7879;750;103609;185;1473;3669;6682;13742;12790;276;2358;132;38673
;;03458  OLDENBURG(OLDENBURG);84862;51154;30783;1252;1193;296;460;20;717;4350;5555;21341;22352;28644;1027;7548;662;83621;127;957;2537;4968;10824;11085;325;2342;88;30586
;;03459  OSNABRUECK;233819;145620;81155;2432;3428;883;1154;30;2130;12568;15006;61933;60259;77003;2576;20753;1854;230753;241;2258;6393;13561;28133;29856;719;6591;282;80724
;;03460  VECHTA;89242;47664;38947;785;1388;436;447;11;742;4037;5439;22689;24378;30204;1024;7740;654;88143;116;968;2652;6363;13684;14903;397;3122;69;38755
;;03461  WESERMARSCH;54129;33138;19305;899;564;124;211;12;509;2927;4064;14297;14181;17109;537;4292;382;53469;98;708;1805;3188;6776;6535;168;1215;70;19180
;;03462  WITTMUND;36706;22695;12906;599;387;79;115;4;419;2182;2739;9862;9464;11211;330;2871;295;36172;66;496;1269;2203;4654;4080;82;723;62;12830
;RB ZUSAMMEN;;1548533;913182;584177;21240;21833;6328;7857;244;13171;77617;101879;396014;407823;519092;18211;138596;12221;1527817;2182;17017;46401;93811;204928;214730;5537;46514;1772;580841
NIEDERSACHSEN INSGESAMT;;;4876983;3044574;1659901;53588;81746;26007;36346;828;47797;256886;306453;1196172;1226331;1719125;77240;519056;54708;4807472;7364;52797;136326;254759;556233;635999;19426;167522;7064;1650542
NORDRHEIN-WESTFALEN;RB DUESSELDORF              ;05111  DUESSELDORF, STADT;317580;195542;103782;3232;12525;4540;2435;64;4018;14359;16824;63354;62535;146131;8825;53878;3392;310613;244;1875;5719;11312;24319;59447;2563;21945;350;103266
